Customer ID,Total Purchases,Total Amount Spent,Average Purchase Value,Recency,Frequency,Target
107729.0,1.0,75.0,75.0,1010.0,,0
107730.0,70.0,16660.0,238.0,811.0,,0
107731.0,1.0,262.0,262.0,1013.0,,0
107733.0,1.0,1076.9,1076.9,338.0,1.0,0
107734.0,1.0,67.5,67.5,787.0,,0
107735.0,1.0,68.0,68.0,1012.0,,0
107736.0,1.0,151.0,151.0,1010.0,,0
107738.0,1.0,0.0,0.0,968.0,,0
107739.0,1.0,258.0,258.0,711.0,,0
107740.0,1.0,95.0,95.0,709.0,,0
107741.0,1.0,75.0,75.0,1012.0,,0
107742.0,1.0,0.0,0.0,972.0,,0
107745.0,1.0,45.0,45.0,702.0,,0
107746.0,1.0,53.0,53.0,762.0,,0
107747.0,1.0,18.0,18.0,786.0,,0
107749.0,1.0,104.0,104.0,1012.0,,0
107750.0,1.0,0.0,0.0,926.0,,0
107751.0,3.0,3207.0,1069.0,1012.0,,0
107754.0,1.0,0.0,0.0,984.0,,0
107756.0,25.0,1425.0,57.0,720.0,,0
107757.0,1.0,300.0,300.0,716.0,,0
107758.0,10.0,1270.0,127.0,1012.0,,0
107759.0,2.0,406.5,203.25,1012.0,,0
107761.0,1.0,33.0,33.0,1012.0,,0
107762.0,1.0,325.0,325.0,795.0,,0
107764.0,1.0,0.0,0.0,1012.0,,0
107765.0,1.0,0.0,0.0,416.0,,0
107766.0,1.0,0.0,0.0,672.0,,0
107768.0,1.0,82.0,82.0,1012.0,,0
107769.0,1.0,148.0,148.0,1004.0,,0
107770.0,1.0,0.0,0.0,968.0,,0
107771.0,1.0,533.5,533.5,419.0,,0
107772.0,1.0,45.0,45.0,1011.0,,0
107773.0,1.0,835.0,835.0,1011.0,,0
107775.0,1.0,0.0,0.0,672.0,,0
107776.0,3.0,1305.0,435.0,782.0,,0
107777.0,1.0,626.4,626.4,815.0,,0
107779.0,1.0,369.0,369.0,1011.0,,0
107780.0,1.0,0.0,0.0,1011.0,,0
107783.0,4.0,1085.04,271.26,432.0,,0
107784.0,1.0,37.0,37.0,1011.0,,0
107786.0,5.0,375.0,75.0,1011.0,,0
107787.0,2.0,386.0,193.0,1011.0,,0
107788.0,4.0,15707.52,3926.88,795.0,,0
107789.0,12.0,1296.0,108.0,1011.0,,0
107790.0,1.0,193.0,193.0,1011.0,,0
107791.0,1.0,53.0,53.0,1011.0,,0
107792.0,460000.0,487600.0,1.06,720.0,,0
107793.0,1.0,514.8,514.8,342.0,1.0,0
107794.0,1.0,570.9,570.9,398.0,,0
107795.0,1.0,0.0,0.0,992.0,,0
107796.0,1.0,0.0,0.0,1011.0,,0
107797.0,5.0,47109.0,9421.8,720.0,,0
107798.0,10.0,2280.0,228.0,796.0,,0
107800.0,1.0,623.7,623.7,436.0,,0
107801.0,1.0,1200.0,1200.0,82.0,1.0,0
107804.0,1.0,0.0,0.0,940.0,,0
107805.0,1.0,770.0,770.0,968.0,,0
107809.0,2.0,178.2,89.1,345.0,1.0,0
107810.0,1.0,454.0,454.0,648.0,,0
107811.0,1.0,220.0,220.0,1010.0,,0
107812.0,3.0,894.0,298.0,996.0,,0
107813.0,2.0,226.0,113.0,1007.0,,0
107814.0,2.0,482.0,241.0,1010.0,,0
107815.0,1.0,180.0,180.0,1010.0,,0
107816.0,1.0,0.0,0.0,972.0,,0
107817.0,1.0,209.0,209.0,1010.0,,0
107818.0,1.0,229.9,229.9,60.0,1.0,0
107820.0,2.0,170.0,85.0,1010.0,,0
107821.0,1.0,91.0,91.0,797.0,,0
107824.0,25.0,3175.0,127.0,1010.0,,0
107827.0,2.0,1524.0,762.0,1010.0,,0
107831.0,1.0,99.0,99.0,725.0,,0
107832.0,1.0,0.0,0.0,1007.0,,0
107833.0,1.0,138.0,138.0,1010.0,,0
107834.0,1.0,399.0,399.0,1010.0,,0
107835.0,1.0,250.0,250.0,1010.0,,0
107836.0,1.0,0.0,0.0,1010.0,,0
107837.0,1.0,0.0,0.0,433.0,,0
107839.0,1.0,209.0,209.0,1010.0,,0
107840.0,1.0,294.0,294.0,696.0,,0
107841.0,5.0,0.0,0.0,1007.0,,0
107842.0,2.0,546.15,273.075,384.0,,0
107843.0,1.0,108.0,108.0,1007.0,,0
107844.0,1.0,0.0,0.0,968.0,,0
107846.0,1.0,180.0,180.0,1010.0,,0
107847.0,3.0,129.0,43.0,1007.0,,0
107848.0,1.0,0.0,0.0,972.0,,0
107850.0,3.0,684.0,228.0,1007.0,,0
107851.0,1.0,167.2,167.2,1007.0,,0
107853.0,2.0,798.0,399.0,1007.0,,0
107854.0,2.0,302.0,151.0,1007.0,,0
107855.0,1.0,0.0,0.0,997.0,,0
107856.0,1.0,0.0,0.0,775.0,,0
107857.0,2.0,998.8,499.4,356.0,1.0,0
107858.0,1.0,0.0,0.0,1007.0,,0
107859.0,2.0,396.0,198.0,416.0,,0
107860.0,1.0,45.0,45.0,444.0,,0
107861.0,2.0,136.0,68.0,712.0,,0
107862.0,1.0,555.0,555.0,1007.0,,0
107863.0,1.0,545.0,545.0,1004.0,,0
107864.0,3.0,882.0,294.0,703.0,,0
107865.0,1.0,206.0,206.0,800.0,,0
107867.0,1.0,103.2,103.2,648.0,,0
107870.0,2.0,548.0,274.0,793.0,,0
107871.0,4.0,272.0,68.0,1006.0,,0
107874.0,1.0,0.0,0.0,1007.0,,0
107875.0,5.0,66.5,13.3,1007.0,,0
107878.0,1.0,0.0,0.0,976.0,,0
107879.0,1.0,68.0,68.0,1007.0,,0
107880.0,1.0,196.9,196.9,429.0,,0
107882.0,4.0,3916.0,979.0,1007.0,,0
107883.0,1.0,96.0,96.0,998.0,,0
107884.0,1.0,170.0,170.0,1007.0,,0
107885.0,1.0,229.0,229.0,1007.0,,0
107886.0,2.0,694.4,347.2,426.0,,0
107887.0,1.0,670.0,670.0,1007.0,,0
107888.0,1.0,0.0,0.0,1007.0,,0
107889.0,5.0,3250.0,650.0,1007.0,,0
107890.0,50.0,2750.0,55.0,802.0,,0
107893.0,3.0,54.0,18.0,719.0,,0
107894.0,1.0,475.0,475.0,802.0,,0
107895.0,4.0,1096.0,274.0,975.0,,0
107896.0,1.0,137.0,137.0,1006.0,,0
107897.0,1.0,331.0,331.0,724.0,,0
107899.0,5.0,280.0,56.0,1007.0,,0
107900.0,2.0,974.6,487.3,429.0,,0
107901.0,4.0,1998.0,499.5,1000.0,,0
107902.0,1.0,23.4,23.4,725.0,,0
107903.0,2.0,544.0,272.0,1006.0,,0
107904.0,1.0,95.0,95.0,1006.0,,0
107905.0,6.0,2520.0,420.0,1006.0,,0
107906.0,1.0,0.0,0.0,972.0,,0
107907.0,20.0,1700.0,85.0,1006.0,,0
107908.0,2.0,548.0,274.0,1006.0,,0
107909.0,1.0,272.0,272.0,1006.0,,0
107910.0,4.0,224.0,56.0,1006.0,,0
107912.0,1.0,462.0,462.0,863.0,,0
107913.0,1.0,0.0,0.0,997.0,,0
107914.0,1.0,104.0,104.0,1006.0,,0
107915.0,1.0,65.0,65.0,1006.0,,0
107917.0,1.0,325.0,325.0,1006.0,,0
107920.0,1.0,0.0,0.0,1006.0,,0
107924.0,1.0,458.0,458.0,1006.0,,0
107925.0,14.0,0.0,0.0,1006.0,,0
107927.0,1.0,54.4,54.4,759.0,,0
107928.0,1.0,228.6,228.6,739.0,,0
107929.0,1.0,250.0,250.0,1006.0,,0
107930.0,2.0,550.8,275.4,723.0,,0
107931.0,1.0,559.0,559.0,699.0,,0
107932.0,3.0,240.57,80.19,67.0,1.0,0
107933.0,1.0,420.0,420.0,1006.0,,0
107934.0,1.0,151.8,151.8,83.0,1.0,0
107935.0,1.0,204.6,204.6,409.0,,0
107937.0,1.0,0.0,0.0,342.0,1.0,0
107938.0,1.0,18.0,18.0,1006.0,,0
107941.0,1.0,545.0,545.0,804.0,,0
107942.0,1.0,79.0,79.0,1006.0,,0
107943.0,1.0,0.0,0.0,334.0,1.0,0
107945.0,9.0,135.0,15.0,1006.0,,0
107946.0,1.0,0.0,0.0,692.0,,0
107947.0,1.0,0.0,0.0,1006.0,,0
107948.0,1.0,220.5,220.5,720.0,,0
107949.0,10.0,7480.0,748.0,1005.0,,0
107950.0,1.0,544.5,544.5,283.0,1.0,0
107951.0,1.0,0.0,0.0,923.0,,0
107952.0,1.0,123.6,123.6,957.0,,0
107953.0,1.0,0.0,0.0,354.0,1.0,0
107954.0,1.0,0.0,0.0,990.0,,0
107955.0,1.0,83.6,83.6,355.0,1.0,0
107956.0,2.0,970.0,485.0,642.0,,0
107957.0,1.0,0.0,0.0,1005.0,,0
107958.0,1.0,0.0,0.0,807.0,,0
107959.0,3.0,1140.0,380.0,802.0,,0
107960.0,1.0,0.0,0.0,1005.0,,0
107964.0,1.0,380.0,380.0,1005.0,,0
107966.0,1.0,555.0,555.0,1005.0,,0
107968.0,1.0,209.0,209.0,1005.0,,0
107970.0,1.0,0.0,0.0,1004.0,,0
107972.0,1.0,193.0,193.0,1005.0,,0
107973.0,16.0,259.2,16.2,451.0,,0
107974.0,10.0,7480.0,748.0,993.0,,0
107975.0,1.0,0.0,0.0,984.0,,0
107979.0,5.0,805.5,161.1,719.0,,0
107980.0,5.0,1330.0,266.0,704.0,,0
107982.0,50.0,625.0,12.5,1005.0,,0
107983.0,1.0,62.0,62.0,1004.0,,0
107984.0,1.0,0.0,0.0,1005.0,,0
107985.0,1.0,0.0,0.0,445.0,,0
107986.0,12.0,8976.0,748.0,970.0,,0
107989.0,1.0,497.0,497.0,703.0,,0
107990.0,1.0,219.0,219.0,1004.0,,0
107992.0,2.0,258.0,129.0,703.0,,0
107993.0,4.0,2992.0,748.0,711.0,,0
107994.0,1.0,0.0,0.0,968.0,,0
107995.0,2.0,150.0,75.0,1005.0,,0
107996.0,1.0,0.0,0.0,60.0,1.0,0
107997.0,35.0,6965.0,199.0,415.0,,0
107998.0,1.0,75.0,75.0,1004.0,,0
107999.0,2.0,150.0,75.0,1004.0,,0
108000.0,2.0,508.0,254.0,788.0,,0
108001.0,1.0,125.0,125.0,702.0,,0
108002.0,1.0,367.0,367.0,1004.0,,0
108003.0,1.0,0.0,0.0,1004.0,,0
108004.0,1.0,0.0,0.0,999.0,,0
108005.0,1.0,0.0,0.0,971.0,,0
108006.0,2.0,202.0,101.0,1004.0,,0
108007.0,1.0,0.0,0.0,1004.0,,0
108008.0,1.0,206.0,206.0,815.0,,0
108009.0,2.0,180.0,90.0,1004.0,,0
108010.0,2.0,782.0,391.0,999.0,,0
108011.0,1.0,132.0,132.0,972.0,,0
108012.0,3.0,750.0,250.0,1004.0,,0
108013.0,2.0,198.0,99.0,352.0,1.0,0
108014.0,1.0,114.22,114.22,775.0,,0
108015.0,1.0,0.0,0.0,940.0,,0
108016.0,20.0,1060.0,53.0,1004.0,,0
108017.0,2.0,36.0,18.0,1004.0,,0
108020.0,1.0,323.4,323.4,361.0,1.0,0
108021.0,2.0,510.0,255.0,1004.0,,0
108023.0,1.0,75.0,75.0,1004.0,,0
108024.0,1.0,114.0,114.0,1004.0,,0
108025.0,1.0,0.0,0.0,983.0,,0
108026.0,1.0,0.0,0.0,1004.0,,0
108027.0,1.0,0.0,0.0,984.0,,0
108028.0,2.0,126.0,63.0,1004.0,,0
108029.0,1.0,398.0,398.0,1003.0,,0
108030.0,1.0,0.0,0.0,1004.0,,0
108034.0,1.0,244.8,244.8,1004.0,,0
108035.0,1.0,0.0,0.0,1004.0,,0
108036.0,2.0,257.4,128.7,436.0,,0
108037.0,1.0,68.0,68.0,1004.0,,0
108038.0,1.0,143.2,143.2,699.0,,0
108039.0,1.0,0.0,0.0,1000.0,,0
108040.0,16.0,3856.0,241.0,815.0,,0
108041.0,1.0,254.0,254.0,1003.0,,0
108042.0,1.0,0.0,0.0,965.0,,0
108043.0,2.0,208.0,104.0,794.0,,0
108044.0,-1.0,-476.8,476.8,814.0,,0
108045.0,1.0,0.0,0.0,999.0,,0
108046.0,1.0,0.0,0.0,926.0,,0
108047.0,1.0,545.0,545.0,1003.0,,0
108048.0,1.0,1126.0,1126.0,1003.0,,0
108049.0,1.0,385.0,385.0,320.0,1.0,0
108050.0,1.0,369.0,369.0,1003.0,,0
108053.0,2.0,644.6,322.3,438.0,,0
108054.0,1.0,358.2,358.2,808.0,,0
108055.0,1.0,272.0,272.0,999.0,,0
108056.0,1.0,323.4,323.4,347.0,1.0,0
108057.0,1.0,0.0,0.0,46.0,1.0,0
108058.0,1.0,241.0,241.0,443.0,,0
108059.0,10.0,3582.0,358.2,998.0,,0
108060.0,1.0,98.0,98.0,1003.0,,0
108063.0,10.0,1321.83,132.183,409.0,,0
108065.0,1.0,380.0,380.0,829.0,,0
108069.0,2.0,23980.0,11990.0,998.0,,0
108070.0,1.0,241.0,241.0,1000.0,,0
108071.0,1.0,0.0,0.0,425.0,,0
108072.0,1.0,142.0,142.0,1000.0,,0
108073.0,1.0,0.0,0.0,999.0,,0
108074.0,2.0,409.2,204.6,298.0,1.0,0
108075.0,2.0,548.0,274.0,1000.0,,0
108076.0,2.0,110.0,55.0,972.0,,0
108077.0,4.0,964.0,241.0,999.0,,0
108078.0,1.0,485.0,485.0,1000.0,,0
108080.0,1.0,104.0,104.0,641.0,,0
108081.0,1.0,315.0,315.0,986.0,,0
108082.0,1.0,98.0,98.0,1000.0,,0
108083.0,1.0,151.8,151.8,432.0,,0
108085.0,1.0,15.0,15.0,1000.0,,0
108086.0,-1.0,-99.0,99.0,993.0,,0
108088.0,2.0,108.8,54.4,993.0,,0
108089.0,1.0,75.0,75.0,1000.0,,0
108091.0,1.0,0.0,0.0,74.0,1.0,0
108092.0,1.0,241.0,241.0,1000.0,,0
108093.0,1.0,56.0,56.0,755.0,,0
108094.0,1.0,180.0,180.0,1000.0,,0
108095.0,1.0,305.8,305.8,444.0,,0
108097.0,3.0,0.0,0.0,355.0,1.0,0
108098.0,1.0,45.0,45.0,1000.0,,0
108099.0,1.0,0.0,0.0,1000.0,,0
108100.0,15.0,11220.0,748.0,1000.0,,0
108102.0,1.0,229.0,229.0,996.0,,0
108103.0,1.0,0.0,0.0,984.0,,0
108105.0,2.0,482.0,241.0,999.0,,0
108107.0,1.0,180.0,180.0,1000.0,,0
108109.0,1.0,255.0,255.0,774.0,,0
108110.0,1.0,0.0,0.0,80.0,1.0,0
108111.0,1.0,0.0,0.0,999.0,,0
108112.0,1.0,306.0,306.0,797.0,,0
108113.0,10.0,0.0,0.0,999.0,,0
108115.0,1.0,0.0,0.0,970.0,,0
108117.0,1.0,0.0,0.0,986.0,,0
108118.0,1.0,90.0,90.0,999.0,,0
108119.0,15.0,1590.0,106.0,717.0,,0
108122.0,1.0,0.0,0.0,992.0,,0
108123.0,1.0,75.0,75.0,999.0,,0
108125.0,2.0,482.0,241.0,999.0,,0
108126.0,5.0,2155.0,431.0,991.0,,0
108127.0,4.0,836.0,209.0,753.0,,0
108128.0,1.0,75.0,75.0,997.0,,0
108130.0,1.0,0.0,0.0,999.0,,0
108132.0,1.0,0.0,0.0,970.0,,0
108133.0,1.0,180.0,180.0,999.0,,0
108134.0,5.0,0.0,0.0,803.0,,0
108135.0,30.0,3810.0,127.0,999.0,,0
108136.0,1.0,75.0,75.0,999.0,,0
108137.0,1.0,104.0,104.0,999.0,,0
108140.0,1.0,6950.0,6950.0,389.0,,0
108141.0,1.0,0.0,0.0,999.0,,0
108142.0,1.0,126.0,126.0,999.0,,0
108143.0,1.0,0.0,0.0,978.0,,0
108144.0,2.0,202.0,101.0,985.0,,0
108145.0,1.0,487.3,487.3,437.0,,0
108146.0,9.0,2250.0,250.0,1006.0,,0
108147.0,2.0,1728.0,864.0,999.0,,0
108148.0,1.0,202.0,202.0,789.0,,0
108150.0,12.0,960.0,80.0,1006.0,,0
108151.0,1.0,458.0,458.0,999.0,,0
108152.0,1.0,0.0,0.0,968.0,,0
108153.0,1.0,0.0,0.0,453.0,,0
108154.0,3.0,30.0,10.0,999.0,,0
108155.0,1.0,109.0,109.0,999.0,,0
108156.0,1.0,119.0,119.0,709.0,,0
108157.0,1.0,0.0,0.0,984.0,,0
108158.0,2.0,216.0,108.0,999.0,,0
108159.0,1.0,45.0,45.0,999.0,,0
108160.0,2.0,0.0,0.0,781.0,,0
108161.0,10.0,2925.0,292.5,985.0,,0
108162.0,1.0,170.0,170.0,991.0,,0
108163.0,1.0,827.0,827.0,705.0,,0
108164.0,5.0,1045.0,209.0,998.0,,0
108165.0,3.0,816.0,272.0,998.0,,0
108166.0,50.0,11250.0,225.0,996.0,,0
108167.0,1.0,0.0,0.0,972.0,,0
108168.0,1.0,68.0,68.0,410.0,,0
108169.0,2.0,728.2,364.1,446.0,,0
108170.0,1.0,0.0,0.0,661.0,,0
108171.0,1.0,89.1,89.1,348.0,1.0,0
108172.0,1.0,398.0,398.0,998.0,,0
108173.0,1.0,0.0,0.0,978.0,,0
108174.0,1.0,209.0,209.0,998.0,,0
108175.0,1.0,0.0,0.0,998.0,,0
108176.0,1.0,82.0,82.0,998.0,,0
108177.0,1.0,219.0,219.0,997.0,,0
108178.0,1.0,18.0,18.0,710.0,,0
108179.0,3.0,590.7,196.9,345.0,1.0,0
108180.0,1.0,109.0,109.0,674.0,,0
108181.0,44.0,11840.4,269.09999999999997,732.0,,0
108182.0,6.0,2964.0,494.0,998.0,,0
108185.0,1.0,145.0,145.0,993.0,,0
108186.0,14.0,0.0,0.0,794.0,,0
108187.0,1.0,0.0,0.0,971.0,,0
108190.0,1.0,170.0,170.0,815.0,,0
108191.0,9.0,468.0,52.0,998.0,,0
108192.0,1.0,555.0,555.0,998.0,,0
108194.0,1.0,435.0,435.0,789.0,,0
108195.0,1.0,248.6,248.6,387.0,,0
108196.0,16.0,1360.0,85.0,792.0,,0
108198.0,1.0,163.2,163.2,962.0,,0
108199.0,2.0,284.0,142.0,998.0,,0
108201.0,1.0,175.0,175.0,998.0,,0
108202.0,1.0,0.0,0.0,790.0,,0
108203.0,1.0,56.0,56.0,998.0,,0
108204.0,1.0,275.4,275.4,985.0,,0
108206.0,4.0,277.2,69.3,354.0,1.0,0
108207.0,5.0,2137.5,427.5,699.0,,0
108208.0,1.0,207.0,207.0,761.0,,0
108209.0,1.0,0.0,0.0,689.0,,0
108210.0,1.0,69.9,69.9,982.0,,0
108211.0,1.0,33.0,33.0,786.0,,0
108212.0,1.0,0.0,0.0,311.0,1.0,0
108213.0,1.0,0.0,0.0,997.0,,0
108214.0,1.0,132.0,132.0,998.0,,0
108215.0,1.0,675.0,675.0,998.0,,0
108217.0,-1.0,-29.19,29.19,437.0,,0
108218.0,1.0,274.0,274.0,997.0,,0
108219.0,1.0,0.0,0.0,970.0,,0
108220.0,1.0,0.0,0.0,970.0,,0
108221.0,1.0,45.0,45.0,989.0,,0
108223.0,1.0,0.0,0.0,993.0,,0
108224.0,1.0,0.0,0.0,380.0,,0
108225.0,1.0,0.0,0.0,41.0,1.0,0
108226.0,1.0,399.0,399.0,997.0,,0
108227.0,1.0,0.0,0.0,993.0,,0
108228.0,1.0,177.6,177.6,353.0,1.0,0
108229.0,3.0,822.0,274.0,997.0,,0
108232.0,1.0,272.0,272.0,712.0,,0
108235.0,1.0,101.0,101.0,984.0,,0
108236.0,1.0,272.0,272.0,919.0,,0
108237.0,1.0,323.4,323.4,440.0,,0
108238.0,1.0,0.0,0.0,997.0,,0
108239.0,1.0,81.0,81.0,997.0,,0
108240.0,10.0,4940.0,494.0,997.0,,0
108241.0,3.0,333.0,111.0,703.0,,0
108242.0,1.0,114.3,114.3,429.0,,0
108243.0,1.0,0.0,0.0,338.0,1.0,0
108244.0,1.0,398.0,398.0,997.0,,0
108245.0,1.0,204.6,204.6,90.0,1.0,0
108247.0,1.0,306.0,306.0,997.0,,0
108248.0,1.0,262.0,262.0,612.0,,0
108249.0,2.0,180.0,90.0,718.0,,0
108250.0,1.0,226.0,226.0,717.0,,0
108251.0,1.0,0.0,0.0,970.0,,0
108252.0,1.0,0.0,0.0,672.0,,0
108253.0,1.0,0.0,0.0,970.0,,0
108254.0,2.0,1000.0,500.0,688.0,,0
108255.0,1.0,26.4,26.4,307.0,1.0,0
108256.0,250.0,1875.0,7.5,678.0,,0
108257.0,3.0,960.0,320.0,997.0,,0
108258.0,12.0,2073.6,172.79999999999998,809.0,,0
108259.0,6.0,2268.6,378.09999999999997,996.0,,0
108260.0,1.0,272.0,272.0,997.0,,0
108262.0,1.0,272.0,272.0,997.0,,0
108263.0,1.0,742.5,742.5,326.0,1.0,0
108264.0,2.0,340.0,170.0,997.0,,0
108265.0,1.0,0.0,0.0,984.0,,0
108267.0,1.0,0.0,0.0,997.0,,0
108269.0,1.0,250.0,250.0,997.0,,0
108270.0,1.0,0.0,0.0,996.0,,0
108271.0,2.0,300.0,150.0,706.0,,0
108273.0,1.0,489.0,489.0,996.0,,0
108274.0,1.0,6.0,6.0,990.0,,0
108275.0,1.0,0.0,0.0,672.0,,0
108276.0,1.0,0.0,0.0,993.0,,0
108277.0,1.0,132.0,132.0,990.0,,0
108278.0,1.0,0.0,0.0,993.0,,0
108279.0,1.0,85.0,85.0,984.0,,0
108280.0,1.0,0.0,0.0,993.0,,0
108281.0,1.0,216.0,216.0,982.0,,0
108282.0,1.0,0.0,0.0,355.0,1.0,0
108283.0,1.0,0.0,0.0,993.0,,0
108284.0,1.0,75.0,75.0,996.0,,0
108285.0,2.0,250.0,125.0,996.0,,0
108286.0,1.0,114.4,114.4,340.0,1.0,0
108287.0,1.0,0.0,0.0,971.0,,0
108288.0,1.0,229.0,229.0,996.0,,0
108289.0,1.0,2880.0,2880.0,342.0,1.0,0
108290.0,1.0,36.0,36.0,990.0,,0
108291.0,1.0,109.0,109.0,996.0,,0
108293.0,1.0,9.0,9.0,984.0,,0
108296.0,1.0,672.0,672.0,996.0,,0
108299.0,54.0,4590.0,85.0,803.0,,0
108300.0,1.0,105.0,105.0,796.0,,0
108302.0,1.0,489.0,489.0,814.0,,0
108308.0,1.0,106.0,106.0,755.0,,0
108310.0,1.0,209.0,209.0,996.0,,0
108311.0,2.0,2138.0,1069.0,808.0,,0
108312.0,1.0,0.0,0.0,626.0,,0
108313.0,1.0,0.0,0.0,672.0,,0
108314.0,5.0,73.35,14.669999999999998,996.0,,0
108315.0,1.0,165.6,165.6,338.0,1.0,0
108316.0,1.0,68.0,68.0,405.0,,0
108317.0,2.0,45.0,22.5,993.0,,0
108318.0,2.0,646.8,323.4,433.0,,0
108319.0,1.0,235.4,235.4,44.0,1.0,0
108320.0,3.0,186.0,62.0,795.0,,0
108322.0,1.0,67.5,67.5,880.0,,0
108323.0,1.0,114.0,114.0,996.0,,0
108324.0,1.0,585.0,585.0,996.0,,0
108326.0,1.0,157.5,157.5,793.0,,0
108327.0,2.0,57.2,28.6,88.0,1.0,0
108328.0,150.0,1594.5,10.63,786.0,,0
108329.0,1.0,420.81,420.81,447.0,,0
108330.0,1.0,0.0,0.0,992.0,,0
108331.0,1.0,0.0,0.0,971.0,,0
108332.0,1.0,255.0,255.0,744.0,,0
108333.0,1.0,142.0,142.0,993.0,,0
108334.0,1.0,423.0,423.0,447.0,,0
108335.0,2.0,1344.0,672.0,993.0,,0
108336.0,1.0,208.0,208.0,993.0,,0
108337.0,1.0,45.0,45.0,410.0,,0
108339.0,1.0,401.5,401.5,446.0,,0
108340.0,1.0,194.4,194.4,780.0,,0
108341.0,1.0,294.0,294.0,696.0,,0
108342.0,13.0,767.0,59.0,972.0,,0
108343.0,1.0,0.0,0.0,993.0,,0
108345.0,1.0,68.0,68.0,993.0,,0
108348.0,1.0,125.0,125.0,993.0,,0
108351.0,1.0,0.0,0.0,30.0,1.0,0
108353.0,1.0,274.0,274.0,993.0,,0
108355.0,1.0,0.0,0.0,972.0,,0
108357.0,1.0,201.0,201.0,993.0,,0
108358.0,1.0,0.0,0.0,993.0,,0
108359.0,1.0,25.0,25.0,993.0,,0
108360.0,1.0,0.0,0.0,993.0,,0
108361.0,1.0,136.0,136.0,992.0,,0
108362.0,1.0,0.0,0.0,993.0,,0
108363.0,1.0,208.0,208.0,993.0,,0
108364.0,1.0,0.0,0.0,993.0,,0
108365.0,1.0,0.0,0.0,965.0,,0
108366.0,1.0,55.0,55.0,993.0,,0
108367.0,1.0,0.0,0.0,993.0,,0
108368.0,70.0,3010.0,43.0,993.0,,0
108369.0,1.0,227.0,227.0,710.0,,0
108370.0,1.0,0.0,0.0,971.0,,0
108371.0,1.0,255.0,255.0,993.0,,0
108372.0,1.0,0.0,0.0,978.0,,0
108373.0,1.0,68.0,68.0,993.0,,0
108374.0,1.0,91.0,91.0,993.0,,0
108375.0,1.0,170.0,170.0,979.0,,0
108376.0,1.0,643.5,643.5,348.0,1.0,0
108377.0,2.0,870.0,435.0,94.0,1.0,0
108378.0,1.0,56.0,56.0,993.0,,0
108379.0,1.0,142.0,142.0,993.0,,0
108381.0,1.0,238.0,238.0,965.0,,0
108382.0,1.0,0.0,0.0,355.0,1.0,0
108383.0,4.0,1300.0,325.0,415.0,,0
108384.0,1.0,0.0,0.0,992.0,,0
108385.0,1.0,154.0,154.0,352.0,1.0,0
108386.0,1.0,18.0,18.0,992.0,,0
108387.0,1.0,0.0,0.0,992.0,,0
108388.0,1.0,259.0,259.0,992.0,,0
108389.0,2.0,0.0,0.0,384.0,,0
108390.0,2.0,10.0,5.0,810.0,,0
108391.0,1.0,45.0,45.0,992.0,,0
108392.0,1.0,81.0,81.0,992.0,,0
108394.0,2.0,912.0,456.0,804.0,,0
108395.0,1.0,272.0,272.0,992.0,,0
108399.0,1.0,0.0,0.0,971.0,,0
108400.0,200.0,0.0,0.0,471.0,,0
108402.0,1.0,555.0,555.0,992.0,,0
108405.0,1.0,145.0,145.0,992.0,,0
108406.0,2.0,0.0,0.0,992.0,,0
108407.0,2.0,0.0,0.0,992.0,,0
108408.0,1.0,170.0,170.0,992.0,,0
108409.0,4.0,88.0,22.0,992.0,,0
108410.0,1.0,0.0,0.0,970.0,,0
108411.0,1.0,58.0,58.0,774.0,,0
108413.0,2.0,190.0,95.0,930.0,,0
108415.0,1.0,545.0,545.0,804.0,,0
108416.0,2.0,290.0,145.0,818.0,,0
108417.0,1.0,579.0,579.0,79.0,1.0,0
108418.0,2.0,296.0,148.0,992.0,,0
108419.0,1.0,238.0,238.0,753.0,,0
108421.0,1.0,53.0,53.0,664.0,,0
108422.0,1.0,0.0,0.0,782.0,,0
108423.0,2.0,781.0,390.5,347.0,1.0,0
108425.0,1.0,272.0,272.0,992.0,,0
108426.0,2.0,202.0,101.0,992.0,,0
108427.0,1.0,499.0,499.0,587.0,,0
108428.0,2.0,0.0,0.0,992.0,,0
108430.0,1.0,0.0,0.0,705.0,,0
108431.0,1.0,325.0,325.0,992.0,,0
108432.0,1.0,250.0,250.0,787.0,,0
108433.0,1.0,0.0,0.0,933.0,,0
108434.0,1.0,57.0,57.0,797.0,,0
108436.0,24.0,1560.0,65.0,332.0,1.0,0
108437.0,2.0,0.0,0.0,985.0,,0
108438.0,62.0,16684.2,269.1,1006.0,,0
108439.0,1.0,0.0,0.0,383.0,,0
108440.0,1.0,136.0,136.0,991.0,,0
108441.0,6.0,1231.2,205.20000000000002,815.0,,0
108442.0,1.0,85.0,85.0,991.0,,0
108443.0,1.0,305.8,305.8,412.0,,0
108444.0,1.0,0.0,0.0,971.0,,0
108445.0,1.0,145.0,145.0,991.0,,0
108446.0,1.0,272.0,272.0,991.0,,0
108447.0,5.0,4765.2,953.04,381.0,,0
108448.0,6.0,0.0,0.0,712.0,,0
108449.0,3.0,243.0,81.0,702.0,,0
108450.0,1.0,675.0,675.0,719.0,,0
108452.0,1.0,0.0,0.0,923.0,,0
108453.0,1.0,289.3,289.3,335.0,1.0,0
108455.0,1.0,325.0,325.0,982.0,,0
